user_id,product_id,categorie,sub_categorie,rating
QT30,11017,Earphones,OnePlusBuds,3
DL43,10971,Earphones,Noiseearbuds,3
MZ79,10746,Speakers,boat,3
ZE19,10751,Cameras,canoncamera,5
QK45,10948,Speakers,Skullcandy,3
GW43,10760,Cameras,canoncamera,5
XB41,10818,Laptops,lenovo,3
SJ68,10961,Earphones,Noiseearbuds,3
GG4,10832,Tvs,lgTV,2
UI4,10884,Cameras,nikoncamera,4
IW13,10727,Speakers,boat,4
LZ5,10802,Laptops,hp,2
OP75,10886,Cameras,nikoncamera,2
UB62,10729,Speakers,boat,4
MY2,10811,Laptops,lenovo,3
VG82,10722,Mobiles,Apple Mobiles,2
AJ46,10935,Tvs,samsungTV,4
XI45,10709,Mobiles,Apple Mobiles,3
EV22,10726,Mobiles,Apple Mobiles,2
CI23,10965,Earphones,Noiseearbuds,3
CI23,10784,Laptops,dell,5
SE65,10820,Laptops,lenovo,2
NH35,10973,Earphones,Noiseearbuds,5
WL4,10708,Mobiles,Apple Mobiles,2
UB97,10822,Tvs,lgTV,4
AH94,10751,Cameras,canoncamera,2
PP72,10902,Mobiles,samsung,3
XF67,10946,Speakers,Skullcandy,4
DL63,10767,Cameras,canoncamera,5
VK61,10727,Speakers,boat,3
IQ100,10975,Earphones,Noiseearbuds,2
HZ100,10993,Earphones,Realmebuds,5
QC39,10724,Mobiles,Apple Mobiles,3
OP75,11001,Mobiles,IQ Mobiles,5
JY65,10722,Mobiles,Apple Mobiles,4
MX37,10926,Tvs,samsungTV,3
BM87,10751,Cameras,canoncamera,5
SK26,10985,Earphones,Realmebuds,2
LZ5,11001,Mobiles,IQ Mobiles,5
XF19,11021,Earphones,OnePlusBuds,2
LG28,10735,Speakers,boat,4
BN86,10946,Speakers,Skullcandy,3
JF1,10767,Cameras,canoncamera,3
OZ30,10719,Mobiles,Apple Mobiles,5
YE46,10749,Speakers,boat,4
NW96,11021,Earphones,OnePlusBuds,2
JU14,10905,Mobiles,samsung,5
LY86,10728,Speakers,boat,2
XI45,10872,Cameras,nikoncamera,4
BJ57,10751,Cameras,canoncamera,4
JO12,10852,Mobiles,mi,4
UI78,10812,Laptops,lenovo,5
NC19,10845,Mobiles,mi,2
PS56,10980,Earphones,Realmebuds,5
PA35,10804,Laptops,hp,3
PB31,10880,Cameras,nikoncamera,4
QK45,11003,Mobiles,IQ Mobiles,3
ZP80,10946,Speakers,Skullcandy,2
UB97,10812,Laptops,lenovo,4
EP5,10991,Earphones,Realmebuds,5
CV48,10891,Mobiles,samsung,3
OZ30,10746,Speakers,boat,2
PB1,10822,Tvs,lgTV,3
KS30,10864,Cameras,nikoncamera,3
VK61,10910,Mobiles,samsung,5
WH40,11012,Earphones,OnePlusBuds,4
IE78,11005,Mobiles,IQ Mobiles,4
VL83,10727,Speakers,boat,3
SJ68,10733,Speakers,boat,5
CO96,10759,Cameras,canoncamera,4
IS35,10829,Tvs,lgTV,3
PP72,10969,Earphones,Noiseearbuds,2
CM61,10735,Speakers,boat,4
CB73,10905,Mobiles,samsung,4
UR60,10933,Tvs,samsungTV,4
RF13,10774,Cameras,canoncamera,3
OZ34,10844,Mobiles,mi,4
PW55,10802,Laptops,hp,4
TS79,11011,Earphones,OnePlusBuds,4
IL51,10850,Mobiles,mi,2
GG34,10735,Speakers,boat,4
TX51,10944,Speakers,Skullcandy,5
QB55,10961,Earphones,Noiseearbuds,5
UB31,10783,Laptops,dell,5
GT98,11014,Earphones,OnePlusBuds,2
JH59,11015,Earphones,OnePlusBuds,4
YF28,10774,Cameras,canoncamera,4
NG44,10944,Speakers,Skullcandy,3
RM28,10906,Mobiles,samsung,5
AS11,10728,Speakers,boat,4
BZ91,10779,Laptops,dell,3
UR60,10856,Mobiles,mi,4
FU3,10860,Mobiles,mi,2
JQ39,10994,Mobiles,IQ Mobiles,5
OI41,10791,Laptops,dell,2
HP75,10704,Mobiles,Apple Mobiles,2
OO18,10758,Cameras,canoncamera,5
AX45,10757,Cameras,canoncamera,5
EC34,10752,Cameras,canoncamera,5
FM71,10956,Earphones,Noiseearbuds,2
AQ15,10774,Cameras,canoncamera,2
YL71,10795,Laptops,hp,2
KS90,10784,Laptops,dell,5
TS79,10800,Laptops,hp,4
CL1,10977,Earphones,Noiseearbuds,2
GQ56,10751,Cameras,canoncamera,5
KR42,10811,Laptops,lenovo,4
CB73,10848,Mobiles,mi,2
FR77,10874,Cameras,nikoncamera,4
VF95,10844,Mobiles,mi,3
QJ26,10914,Mobiles,samsung,3
AH94,10777,Laptops,dell,4
YR54,10915,Mobiles,samsung,2
IR16,10854,Mobiles,mi,5
BJ57,10851,Mobiles,mi,2
EP5,10749,Speakers,boat,3
ZE19,10802,Laptops,hp,4
UM16,10708,Mobiles,Apple Mobiles,2
CP21,10915,Mobiles,samsung,3
ME44,10735,Speakers,boat,2
TF67,10927,Tvs,samsungTV,4
XB41,10702,Mobiles,Apple Mobiles,5
EC34,10822,Tvs,lgTV,2
NL29,10923,Tvs,samsungTV,2
WU13,10943,Speakers,Skullcandy,2
RM26,11021,Earphones,OnePlusBuds,4
HH48,10710,Mobiles,Apple Mobiles,4
UI4,10776,Cameras,canoncamera,4
WN13,10924,Tvs,samsungTV,3
RW35,10833,Tvs,lgTV,5
UM16,10974,Earphones,Noiseearbuds,2
PS50,10754,Cameras,canoncamera,3
FS83,10752,Cameras,canoncamera,4
EL44,10890,Mobiles,samsung,2
SF65,10906,Mobiles,samsung,4
HZ51,10707,Mobiles,Apple Mobiles,5
JO12,10956,Earphones,Noiseearbuds,2
OD98,10963,Earphones,Noiseearbuds,2
GG34,11018,Earphones,OnePlusBuds,2
GO9,10729,Speakers,boat,4
UD52,10718,Mobiles,Apple Mobiles,2
KR42,10704,Mobiles,Apple Mobiles,4
KB4,10880,Cameras,nikoncamera,2
KS90,10916,Mobiles,samsung,5
PO59,10890,Mobiles,samsung,4
GO9,10897,Mobiles,samsung,4
IR70,10904,Mobiles,samsung,5
CI27,10796,Laptops,hp,5
GQ80,10824,Tvs,lgTV,3
ZN62,10747,Speakers,boat,5
KS90,10956,Earphones,Noiseearbuds,3
KN9,10973,Earphones,Noiseearbuds,2
ZF3,10944,Speakers,Skullcandy,5
PC61,10724,Mobiles,Apple Mobiles,2
ZZ98,10786,Laptops,dell,4
TO98,10995,Mobiles,IQ Mobiles,5
CA53,10869,Cameras,nikoncamera,5
RS77,10898,Mobiles,samsung,4
YO27,10738,Speakers,boat,3
PP28,10904,Mobiles,samsung,5
AY83,10723,Mobiles,Apple Mobiles,4
OT35,10835,Tvs,lgTV,2
LI70,10852,Mobiles,mi,5
DN18,10751,Cameras,canoncamera,2
LS8,11022,Earphones,OnePlusBuds,2
NC19,11021,Earphones,OnePlusBuds,2
GQ56,11007,Mobiles,IQ Mobiles,4
PP28,10906,Mobiles,samsung,5
MM23,10892,Mobiles,samsung,2
OP52,10900,Mobiles,samsung,4
AQ15,10881,Cameras,nikoncamera,5
GW43,10845,Mobiles,mi,2
MD54,10826,Tvs,lgTV,4
PC48,10948,Speakers,Skullcandy,2
HC98,10853,Mobiles,mi,3
NL29,10932,Tvs,samsungTV,3
PO59,10873,Cameras,nikoncamera,4
ZP80,10878,Cameras,nikoncamera,4
CY6,11005,Mobiles,IQ Mobiles,3
CL1,10963,Earphones,Noiseearbuds,4
SY7,10803,Laptops,hp,3
LY86,10812,Laptops,lenovo,4
SY7,10837,Tvs,lgTV,4
VU93,10721,Mobiles,Apple Mobiles,3
NG44,11005,Mobiles,IQ Mobiles,5
WN13,10796,Laptops,hp,3
LU87,10815,Laptops,lenovo,2
CQ85,10916,Mobiles,samsung,4
FB80,10822,Tvs,lgTV,2
CX62,10794,Laptops,hp,2
OZ34,10823,Tvs,lgTV,4
IS35,10793,Laptops,hp,2
QR100,10798,Laptops,hp,2
LI70,10988,Earphones,Realmebuds,4
DL63,10782,Laptops,dell,2
FF83,10939,Tvs,samsungTV,3
NL29,10850,Mobiles,mi,3
AR52,11007,Mobiles,IQ Mobiles,5
VP17,10822,Tvs,lgTV,3
XE83,10929,Tvs,samsungTV,5
SY7,10842,Tvs,lgTV,2
IR70,10946,Speakers,Skullcandy,2
TX51,11003,Mobiles,IQ Mobiles,4
KP42,10987,Earphones,Realmebuds,5
ZN68,10832,Tvs,lgTV,3
RK46,10816,Laptops,lenovo,4
PH61,10988,Earphones,Realmebuds,4
CB73,10757,Cameras,canoncamera,3
MX37,10961,Earphones,Noiseearbuds,2
TX11,10729,Speakers,boat,4
BW61,10894,Mobiles,samsung,2
UH95,10921,Tvs,samsungTV,5
UB97,10914,Mobiles,samsung,5
FU33,10919,Tvs,samsungTV,4
IM78,10896,Mobiles,samsung,5
JQ98,10964,Earphones,Noiseearbuds,3
UL73,10713,Mobiles,Apple Mobiles,4
TY83,10964,Earphones,Noiseearbuds,3
DL43,10893,Mobiles,samsung,3
TN46,10853,Mobiles,mi,2
DV11,10832,Tvs,lgTV,3
WN13,10785,Laptops,dell,2
WR60,11016,Earphones,OnePlusBuds,5
HM79,10738,Speakers,boat,4
MY2,11003,Mobiles,IQ Mobiles,4
GW43,10835,Tvs,lgTV,4
ZZ71,10978,Earphones,Realmebuds,4
FR77,10822,Tvs,lgTV,4
SJ68,10747,Speakers,boat,2
CY6,10822,Tvs,lgTV,4
FR77,10851,Mobiles,mi,5
GW43,10810,Laptops,lenovo,4
DJ52,10985,Earphones,Realmebuds,2
PC61,10926,Tvs,samsungTV,4
IQ100,10999,Mobiles,IQ Mobiles,5
WS87,10916,Mobiles,samsung,5
CQ50,10892,Mobiles,samsung,3
BM87,11012,Earphones,OnePlusBuds,4
FQ77,10757,Cameras,canoncamera,2
DP36,10978,Earphones,Realmebuds,5
KS90,10927,Tvs,samsungTV,2
CK83,10977,Earphones,Noiseearbuds,2
GG4,11012,Earphones,OnePlusBuds,4
ZZ98,10712,Mobiles,Apple Mobiles,5
TV68,10735,Speakers,boat,5
XF67,11018,Earphones,OnePlusBuds,3
DS15,10957,Earphones,Noiseearbuds,4
UB97,10872,Cameras,nikoncamera,3
FH35,11011,Earphones,OnePlusBuds,4
BZ91,10705,Mobiles,Apple Mobiles,5
AV26,10846,Mobiles,mi,2
PH61,10725,Mobiles,Apple Mobiles,3
CK83,10852,Mobiles,mi,3
WR81,10824,Tvs,lgTV,5
LI70,10842,Tvs,lgTV,5
KS30,10707,Mobiles,Apple Mobiles,5
XF67,10839,Tvs,lgTV,2
DL63,10706,Mobiles,Apple Mobiles,5
KX43,10823,Tvs,lgTV,5
PH61,10991,Earphones,Realmebuds,3
TX51,10871,Cameras,nikoncamera,2
ZN62,10842,Tvs,lgTV,3
HX49,10878,Cameras,nikoncamera,4
XF19,10858,Mobiles,mi,2
PC79,10771,Cameras,canoncamera,5
YU71,10964,Earphones,Noiseearbuds,4
MN67,10788,Laptops,dell,3
CL13,10968,Earphones,Noiseearbuds,3
UB97,10807,Laptops,hp,2
CL20,10749,Speakers,boat,4
FU3,10753,Cameras,canoncamera,2
FU3,10800,Laptops,hp,3
AV26,10733,Speakers,boat,3
XM49,10815,Laptops,lenovo,5
QD59,10798,Laptops,hp,5
XP79,10758,Cameras,canoncamera,5
LZ5,10908,Mobiles,samsung,5
JY65,10809,Laptops,lenovo,2
XE83,10929,Tvs,samsungTV,3
KP42,10764,Cameras,canoncamera,5
VG82,10895,Mobiles,samsung,2
QB55,10728,Speakers,boat,5
JO12,10781,Laptops,dell,2
ZU18,10751,Cameras,canoncamera,3
HC5,10777,Laptops,dell,3
VS7,10999,Mobiles,IQ Mobiles,5
TJ1,10752,Cameras,canoncamera,2
TF67,10850,Mobiles,mi,3
RM72,10869,Cameras,nikoncamera,5
FQ77,10746,Speakers,boat,2
KR42,10847,Mobiles,mi,3
VL83,10841,Tvs,lgTV,3
WL4,11018,Earphones,OnePlusBuds,5
CS54,10962,Earphones,Noiseearbuds,2
TR61,10711,Mobiles,Apple Mobiles,3
KK3,10991,Earphones,Realmebuds,3
RS34,10948,Speakers,Skullcandy,4
VL83,10914,Mobiles,samsung,3
VU93,10730,Speakers,boat,4
SF42,10873,Cameras,nikoncamera,5
AU12,11007,Mobiles,IQ Mobiles,2
ES50,10983,Earphones,Realmebuds,5
GC15,10982,Earphones,Realmebuds,5
OH55,10842,Tvs,lgTV,2
EE4,10995,Mobiles,IQ Mobiles,2
IB92,10715,Mobiles,Apple Mobiles,5
PB44,10795,Laptops,hp,4
ZB88,10883,Cameras,nikoncamera,3
VS7,11013,Earphones,OnePlusBuds,2
LT75,10841,Tvs,lgTV,2
UI4,10988,Earphones,Realmebuds,4
UB62,10987,Earphones,Realmebuds,2
HT84,10810,Laptops,lenovo,3
XB41,10714,Mobiles,Apple Mobiles,5
PC79,10816,Laptops,lenovo,5
MX37,10726,Mobiles,Apple Mobiles,3
OP52,10979,Earphones,Realmebuds,5
FU3,10980,Earphones,Realmebuds,3
XI45,10782,Laptops,dell,5
JO12,10974,Earphones,Noiseearbuds,4
RE27,10771,Cameras,canoncamera,4
ZS94,10757,Cameras,canoncamera,3
HM79,10811,Laptops,lenovo,2
YF28,10897,Mobiles,samsung,2
QK45,10982,Earphones,Realmebuds,4
XB41,10983,Earphones,Realmebuds,5
XV29,10980,Earphones,Realmebuds,2
FQ77,10728,Speakers,boat,3
PP28,10886,Cameras,nikoncamera,5
LU87,10802,Laptops,hp,3
AV26,10757,Cameras,canoncamera,3
UN85,10961,Earphones,Noiseearbuds,3
TV68,10965,Earphones,Noiseearbuds,5
RL73,11004,Mobiles,IQ Mobiles,2
IR16,10706,Mobiles,Apple Mobiles,4
IL51,10951,Speakers,Skullcandy,5
HX49,11007,Mobiles,IQ Mobiles,2
YO27,10781,Laptops,dell,2
CO96,10747,Speakers,boat,5
GF64,10752,Cameras,canoncamera,3
CI23,10711,Mobiles,Apple Mobiles,4
TH50,10835,Tvs,lgTV,4
ZP80,10993,Earphones,Realmebuds,5
KM61,10841,Tvs,lgTV,3
IL51,10828,Tvs,lgTV,3
NC19,10975,Earphones,Noiseearbuds,3
VU100,10851,Mobiles,mi,2
TQ40,10878,Cameras,nikoncamera,3
FB80,10764,Cameras,canoncamera,3
JY80,11021,Earphones,OnePlusBuds,3
KG40,10758,Cameras,canoncamera,2
IC70,11011,Earphones,OnePlusBuds,5
UN85,10999,Mobiles,IQ Mobiles,3
TF67,10771,Cameras,canoncamera,5
CC71,10870,Cameras,nikoncamera,3
OO2,10767,Cameras,canoncamera,5
OO2,10933,Tvs,samsungTV,3
FX28,10997,Mobiles,IQ Mobiles,2
ZZ71,10879,Cameras,nikoncamera,4
JY80,10844,Mobiles,mi,4
BF26,10865,Cameras,nikoncamera,3
DG48,10946,Speakers,Skullcandy,3
CA53,10973,Earphones,Noiseearbuds,5
RM26,10844,Mobiles,mi,3
HJ41,11014,Earphones,OnePlusBuds,2
VH23,10764,Cameras,canoncamera,3
IE78,11017,Earphones,OnePlusBuds,4
HZ100,10776,Cameras,canoncamera,5
TR61,10972,Earphones,Noiseearbuds,3
MX37,10954,Speakers,Skullcandy,2
KY16,10956,Earphones,Noiseearbuds,2
OP75,10944,Speakers,Skullcandy,2
VG82,10921,Tvs,samsungTV,5
TV66,10829,Tvs,lgTV,2
XF67,10823,Tvs,lgTV,2
UJ98,10956,Earphones,Noiseearbuds,4
UB31,10778,Laptops,dell,2
OF41,10879,Cameras,nikoncamera,3
IB92,10726,Mobiles,Apple Mobiles,5
WT89,10863,Mobiles,mi,3
OP52,10721,Mobiles,Apple Mobiles,2
EQ45,10921,Tvs,samsungTV,4
AQ28,10924,Tvs,samsungTV,5
AD80,10847,Mobiles,mi,4
SY7,11013,Earphones,OnePlusBuds,4
KR42,10751,Cameras,canoncamera,3
IC70,10744,Speakers,boat,2
OH55,11001,Mobiles,IQ Mobiles,3
HT84,10810,Laptops,lenovo,2
CE78,10952,Speakers,Skullcandy,2
IF50,10707,Mobiles,Apple Mobiles,5
KK46,10738,Speakers,boat,3
KJ90,10952,Speakers,Skullcandy,4
PS56,10711,Mobiles,Apple Mobiles,4
SJ68,10881,Cameras,nikoncamera,3
JF1,11015,Earphones,OnePlusBuds,2
UG29,10986,Earphones,Realmebuds,3
EI57,10775,Cameras,canoncamera,5
XW15,10793,Laptops,hp,2
BW61,10816,Laptops,lenovo,4
OF81,10910,Mobiles,samsung,5
OZ49,11001,Mobiles,IQ Mobiles,5
XB41,10991,Earphones,Realmebuds,3
HT84,10758,Cameras,canoncamera,3
EL44,10881,Cameras,nikoncamera,2
NL29,10783,Laptops,dell,3
FI82,10994,Mobiles,IQ Mobiles,3
BN86,10917,Mobiles,samsung,5
GO9,10704,Mobiles,Apple Mobiles,2
MD54,10881,Cameras,nikoncamera,2
OZ49,10977,Earphones,Noiseearbuds,5
FB80,10941,Speakers,Skullcandy,4
RK46,10805,Laptops,hp,4
PS50,10904,Mobiles,samsung,4
EQ32,11013,Earphones,OnePlusBuds,2
IR16,10985,Earphones,Realmebuds,3
OZ34,10848,Mobiles,mi,4
YE46,10951,Speakers,Skullcandy,5
DS15,10801,Laptops,hp,4
SJ68,10975,Earphones,Noiseearbuds,5
CG95,11002,Mobiles,IQ Mobiles,5
BZ91,10737,Speakers,boat,3
HW72,10843,Mobiles,mi,4
VI66,10824,Tvs,lgTV,3
JU14,10823,Tvs,lgTV,2
CZ60,10744,Speakers,boat,3
CC71,10957,Earphones,Noiseearbuds,2
OO18,10887,Cameras,nikoncamera,3
BZ91,10873,Cameras,nikoncamera,3
YX76,10996,Mobiles,IQ Mobiles,4
CG95,10728,Speakers,boat,3
RX67,10787,Laptops,dell,4
SK90,11003,Mobiles,IQ Mobiles,3
CP21,10992,Earphones,Realmebuds,4
OI41,10843,Mobiles,mi,4
GG34,10964,Earphones,Noiseearbuds,3
UM16,10818,Laptops,lenovo,3
TD35,10997,Mobiles,IQ Mobiles,3
YA82,10808,Laptops,hp,5
CE78,10733,Speakers,boat,5
LZ5,10980,Earphones,Realmebuds,3
CG95,10724,Mobiles,Apple Mobiles,3
VI66,10974,Earphones,Noiseearbuds,5
DP36,10965,Earphones,Noiseearbuds,4
QW75,10720,Mobiles,Apple Mobiles,2
OI41,10843,Mobiles,mi,2
EQ45,10879,Cameras,nikoncamera,4
NG37,10857,Mobiles,mi,4
RS77,10975,Earphones,Noiseearbuds,3
CP21,10824,Tvs,lgTV,3
UB31,10826,Tvs,lgTV,2
TD88,10826,Tvs,lgTV,5
CS65,10924,Tvs,samsungTV,3
AH94,10897,Mobiles,samsung,4
IF50,10730,Speakers,boat,5
WN13,10920,Tvs,samsungTV,2
ZZ98,10899,Mobiles,samsung,4
ON8,10748,Speakers,boat,3
EC34,10859,Mobiles,mi,2
KF92,10963,Earphones,Noiseearbuds,5
RK46,10793,Laptops,hp,3
TX51,10919,Tvs,samsungTV,4
GC15,10905,Mobiles,samsung,2
OT44,10961,Earphones,Noiseearbuds,3
CL13,10970,Earphones,Noiseearbuds,5
VI66,10860,Mobiles,mi,5
NI85,10992,Earphones,Realmebuds,4
QW75,10898,Mobiles,samsung,5
LG28,10727,Speakers,boat,2
QB79,10923,Tvs,samsungTV,3
WR60,10957,Earphones,Noiseearbuds,5
UJ98,10878,Cameras,nikoncamera,3
JO12,10815,Laptops,lenovo,2
LS8,10854,Mobiles,mi,3
IE78,10728,Speakers,boat,4
XV29,10861,Mobiles,mi,2
AV26,10927,Tvs,samsungTV,5
CP59,10923,Tvs,samsungTV,3
VP76,10757,Cameras,canoncamera,5
AG1,10822,Tvs,lgTV,4
BN86,10751,Cameras,canoncamera,5
AY83,10924,Tvs,samsungTV,5
MN67,10791,Laptops,dell,5
FF22,10842,Tvs,lgTV,3
PL92,10829,Tvs,lgTV,2
LZ5,10943,Speakers,Skullcandy,3
OO2,10842,Tvs,lgTV,3
ZI87,10957,Earphones,Noiseearbuds,2
DP36,10793,Laptops,hp,3
CI23,10887,Cameras,nikoncamera,4
MD54,10947,Speakers,Skullcandy,5
OY27,10984,Earphones,Realmebuds,4
SF42,10936,Tvs,samsungTV,2
HI52,11015,Earphones,OnePlusBuds,3
CN7,10727,Speakers,boat,4
IB92,10910,Mobiles,samsung,5
VU93,10708,Mobiles,Apple Mobiles,4
VG82,10843,Mobiles,mi,4
HD40,10835,Tvs,lgTV,4
WT89,10894,Mobiles,samsung,3
CV48,10871,Cameras,nikoncamera,5
KR42,10757,Cameras,canoncamera,5
BW61,10897,Mobiles,samsung,5
OT44,10726,Mobiles,Apple Mobiles,5
TG35,10916,Mobiles,samsung,5
EQ32,10720,Mobiles,Apple Mobiles,5
OT35,10806,Laptops,hp,2
KT23,10782,Laptops,dell,2
PN76,10782,Laptops,dell,2
LI20,10714,Mobiles,Apple Mobiles,5
VK61,10941,Speakers,Skullcandy,3
TB78,10707,Mobiles,Apple Mobiles,4
WT89,10823,Tvs,lgTV,4
XL22,10954,Speakers,Skullcandy,5
GT55,11012,Earphones,OnePlusBuds,4
VK61,10759,Cameras,canoncamera,4
TM46,11014,Earphones,OnePlusBuds,3
IF31,10883,Cameras,nikoncamera,3
IC78,10994,Mobiles,IQ Mobiles,3
OF41,11015,Earphones,OnePlusBuds,2
CI23,10858,Mobiles,mi,3
ZA73,10710,Mobiles,Apple Mobiles,3
ZE19,10922,Tvs,samsungTV,3
HP75,11009,Earphones,OnePlusBuds,5
RX67,10853,Mobiles,mi,2
CQ73,10949,Speakers,Skullcandy,2
MZ79,10854,Mobiles,mi,3
BZ91,10727,Speakers,boat,5
AU12,10880,Cameras,nikoncamera,3
PN34,10878,Cameras,nikoncamera,5
GO9,11012,Earphones,OnePlusBuds,5
AX24,10847,Mobiles,mi,5
ST98,10807,Laptops,hp,3
GO9,10757,Cameras,canoncamera,5
JU60,10763,Cameras,canoncamera,5
HR49,10854,Mobiles,mi,3
FR77,10729,Speakers,boat,4
XS54,10808,Laptops,hp,2
YF28,10844,Mobiles,mi,2
SF23,10803,Laptops,hp,5
ST79,10800,Laptops,hp,3
SF27,11004,Mobiles,IQ Mobiles,3
OO70,10999,Mobiles,IQ Mobiles,2
TW77,10926,Tvs,samsungTV,4
LG28,10860,Mobiles,mi,4
CA44,10890,Mobiles,samsung,3
AG1,10804,Laptops,hp,2
ZE19,10766,Cameras,canoncamera,2
NI85,10845,Mobiles,mi,2
IM78,10771,Cameras,canoncamera,5
MZ21,10782,Laptops,dell,5
IE78,10927,Tvs,samsungTV,5
KR42,10822,Tvs,lgTV,5
HJ41,11002,Mobiles,IQ Mobiles,3
QC39,10720,Mobiles,Apple Mobiles,5
LG28,10880,Cameras,nikoncamera,5
ZF3,10962,Earphones,Noiseearbuds,3
QK4,10914,Mobiles,samsung,2
PA38,10967,Earphones,Noiseearbuds,3
OP75,10792,Laptops,dell,3
RK46,10955,Speakers,Skullcandy,3
BZ91,10853,Mobiles,mi,5
QJ26,10702,Mobiles,Apple Mobiles,3
SY74,10967,Earphones,Noiseearbuds,3
EE4,10947,Speakers,Skullcandy,5
PA38,10738,Speakers,boat,2
PA35,10895,Mobiles,samsung,4
IF43,10901,Mobiles,samsung,2
LI70,10716,Mobiles,Apple Mobiles,2
FM72,10736,Speakers,boat,2
DP9,10705,Mobiles,Apple Mobiles,3
PH61,10708,Mobiles,Apple Mobiles,3
NG44,10804,Laptops,hp,4
OP75,10916,Mobiles,samsung,3
CQ85,10955,Speakers,Skullcandy,5
VL83,10718,Mobiles,Apple Mobiles,4
UH95,10794,Laptops,hp,2
FX28,10913,Mobiles,samsung,3
WU13,10832,Tvs,lgTV,3
QA25,10779,Laptops,dell,3
TV66,10845,Mobiles,mi,3
UH95,10942,Speakers,Skullcandy,3
SF27,10816,Laptops,lenovo,2
LT75,10805,Laptops,hp,4
PN86,10902,Mobiles,samsung,3
ZE19,10706,Mobiles,Apple Mobiles,2
KP55,10927,Tvs,samsungTV,3
CQ73,10874,Cameras,nikoncamera,3
IL51,11017,Earphones,OnePlusBuds,5
WT89,10824,Tvs,lgTV,3
PL92,10824,Tvs,lgTV,2
TV66,10764,Cameras,canoncamera,4
UD52,10879,Cameras,nikoncamera,2
IF50,10707,Mobiles,Apple Mobiles,4
SJ68,11018,Earphones,OnePlusBuds,4
BJ96,10991,Earphones,Realmebuds,3
LS8,10932,Tvs,samsungTV,3
EE47,10994,Mobiles,IQ Mobiles,4
KF92,10758,Cameras,canoncamera,2
HJ41,10735,Speakers,boat,4
HN81,10751,Cameras,canoncamera,5
DX12,10810,Laptops,lenovo,4
CQ85,10822,Tvs,lgTV,4
HG19,11010,Earphones,OnePlusBuds,4
FR90,10994,Mobiles,IQ Mobiles,3
MY2,10886,Cameras,nikoncamera,2
EO45,10898,Mobiles,samsung,4
CI23,10967,Earphones,Noiseearbuds,2
KX43,10757,Cameras,canoncamera,5
MR73,10787,Laptops,dell,4
AJ46,10905,Mobiles,samsung,5
LJ79,11017,Earphones,OnePlusBuds,4
TI12,10943,Speakers,Skullcandy,2
LS8,10730,Speakers,boat,5
GG4,10728,Speakers,boat,4
FR90,10999,Mobiles,IQ Mobiles,2
KX72,10993,Earphones,Realmebuds,5
LI70,10774,Cameras,canoncamera,2
KN21,10799,Laptops,hp,5
BI58,10726,Mobiles,Apple Mobiles,3
AJ46,10848,Mobiles,mi,5
HU56,10753,Cameras,canoncamera,2
BJ57,10760,Cameras,canoncamera,5
PP28,10703,Mobiles,Apple Mobiles,3
XZ52,10915,Mobiles,samsung,4
HZ100,10753,Cameras,canoncamera,3
OZ34,10865,Cameras,nikoncamera,3
VU93,10822,Tvs,lgTV,5
VI66,10701,Mobiles,Apple Mobiles,3
KF92,10777,Laptops,dell,2
CS54,10903,Mobiles,samsung,4
UB62,10909,Mobiles,samsung,3
ZN68,11010,Earphones,OnePlusBuds,2
HD40,10873,Cameras,nikoncamera,4
OP52,10968,Earphones,Noiseearbuds,4
NI85,10781,Laptops,dell,2
EQ32,10758,Cameras,canoncamera,2
TX11,10822,Tvs,lgTV,4
PP28,10723,Mobiles,Apple Mobiles,2
IR70,10853,Mobiles,mi,5
QR17,10927,Tvs,samsungTV,5
XV29,10961,Earphones,Noiseearbuds,2
IQ100,10824,Tvs,lgTV,5
IR70,10947,Speakers,Skullcandy,5
VU100,10786,Laptops,dell,5
AH94,10968,Earphones,Noiseearbuds,3
CE78,10835,Tvs,lgTV,5
FM71,10729,Speakers,boat,2
DL63,10822,Tvs,lgTV,3
KR42,10901,Mobiles,samsung,4
FR90,10944,Speakers,Skullcandy,5
SJ68,10713,Mobiles,Apple Mobiles,2
MK24,10729,Speakers,boat,3
AJ46,11006,Mobiles,IQ Mobiles,5
QK4,10935,Tvs,samsungTV,2
OP52,11015,Earphones,OnePlusBuds,2
AQ28,10948,Speakers,Skullcandy,2
FB80,10999,Mobiles,IQ Mobiles,5
XB41,10991,Earphones,Realmebuds,3
TO98,10957,Earphones,Noiseearbuds,3
JH59,10973,Earphones,Noiseearbuds,4
WC77,10893,Mobiles,samsung,5
QK4,10706,Mobiles,Apple Mobiles,5
UB97,10962,Earphones,Noiseearbuds,3
LI20,10961,Earphones,Noiseearbuds,3
RK46,10823,Tvs,lgTV,4
SO77,10717,Mobiles,Apple Mobiles,3
VU100,10799,Laptops,hp,4
IC70,10881,Cameras,nikoncamera,3
VK61,10974,Earphones,Noiseearbuds,4
KY16,10823,Tvs,lgTV,4
GW43,10839,Tvs,lgTV,5
CV48,10728,Speakers,boat,5
VP76,10709,Mobiles,Apple Mobiles,3
BZ91,10893,Mobiles,samsung,3
UI4,10728,Speakers,boat,5
XB41,10934,Tvs,samsungTV,5
NG44,10873,Cameras,nikoncamera,2
BM87,10796,Laptops,hp,2
HD40,10728,Speakers,boat,3
ST98,11002,Mobiles,IQ Mobiles,2
EO45,10842,Tvs,lgTV,2
AQ28,10728,Speakers,boat,2
